,ROI_1,ROI_2,ROI_3
561,97.756,93.35674,94.4286
562,97.744125,93.354,94.42167
563,97.75684,93.37652,94.42969
564,97.73447,93.38073,94.39513
565,97.726494,93.38228,94.38756
566,97.76261,93.41117,94.39266
567,97.760704,93.405785,94.39514
568,97.75643,93.40779,94.427864
569,97.728294,93.42028,94.431496
570,97.82466,93.42699,94.421
571,97.704834,93.425766,94.41329
572,97.539085,93.43862,94.409164
573,97.48992,93.43613,94.384926
574,97.531425,93.434875,94.38201
575,97.53523,93.44531,94.40875
576,97.56549,93.44488,94.38201
577,97.6074,93.4868,94.39518
578,97.60311,93.49472,94.38544
579,97.629555,93.48911,94.36565
580,97.63221,93.50485,94.38134
581,97.634315,93.53227,94.382996
582,97.62673,93.50485,94.39901
583,97.65417,93.503784,94.38417
584,97.680435,93.478584,94.38525
585,97.62603,93.46963,94.39866
586,97.62548,93.47895,94.41147
587,97.683815,93.493484,94.41148
588,97.66691,93.4688,94.420685
589,97.655,93.47851,94.38708
590,97.683,93.491394,94.397354
591,97.675606,93.478195,94.37496
592,97.675964,93.521355,94.38492
593,97.741035,93.52942,94.36275
594,97.80774,93.57199,94.36617
595,97.78145,93.55526,94.36943
596,97.75877,93.55526,94.36531
597,97.75732,93.545586,94.3669
598,97.76906,93.52071,94.367455
599,97.77929,93.51673,94.37525
600,97.769806,93.53315,94.39822
601,97.769806,93.53315,94.39822
602,97.73593,93.539276,94.3829
603,97.75712,93.510155,94.389084
604,97.69564,93.554344,94.434296
605,97.74161,93.54162,94.41277
606,97.73305,93.52973,94.42431
607,97.718185,93.509766,94.44135
608,97.71231,93.50396,94.415016
609,97.66767,93.49996,94.44422
610,97.53885,93.49482,94.42788
611,97.52116,93.50325,94.44864
612,97.5417,93.51566,94.408325
613,97.5673,93.52198,94.407585
614,97.57712,93.53515,94.40163
615,97.58896,93.54166,94.40149
616,97.61367,93.54869,94.37326
617,97.62343,93.574265,94.38013
618,97.62137,93.57764,94.39328
619,97.62288,93.579605,94.37356
620,97.62644,93.56171,94.37011
621,97.639755,93.5503,94.36356
622,97.647896,93.54273,94.37745
623,97.62693,93.541466,94.37549
624,97.633224,93.5301,94.37051
625,97.64768,93.53293,94.38461
626,97.661285,93.57526,94.37798
627,97.66841,93.58269,94.3759
628,97.659096,93.56562,94.37472
629,97.67082,93.56912,94.35658
630,97.70154,93.52534,94.36016
631,97.66463,93.54836,94.361496
632,97.684074,93.54086,94.4004
633,97.66666,93.55501,94.41144
634,97.68334,93.54642,94.40957
635,97.67826,93.54859,94.4108
636,97.68647,93.55906,94.40879
637,97.6752,93.552795,94.37256
638,97.69751,93.54825,94.38269
639,97.75765,93.55839,94.37965
640,97.76506,93.53394,94.38874
641,97.74752,93.56986,94.38433
642,97.746994,93.56187,94.37906
643,97.73151,93.60008,94.36148
644,97.75276,93.60035,94.37659
645,97.7317,93.59589,94.36859
646,97.687035,93.604904,94.37962
647,97.69268,93.58675,94.37336
648,97.73859,93.59,94.39104
649,97.71394,93.59343,94.3815
650,97.64983,93.60844,94.41259
651,97.65127,93.622604,94.392784
652,97.64052,93.63297,94.39221
653,97.61344,93.59528,94.38241
654,97.59284,93.5892,94.40146
655,97.63983,93.56182,94.38323
656,97.63758,93.54275,94.38323
657,97.61724,93.54273,94.36689
658,97.62562,93.543144,94.36864
659,97.62644,93.55979,94.35201
660,97.68247,93.58931,94.38273
661,97.74329,93.58769,94.37928
662,97.761955,93.59131,94.36663
663,97.705864,93.59128,94.35067
664,97.72358,93.55313,94.32115
665,97.73643,93.53099,94.32387
666,97.74555,93.52702,94.359436
667,97.73832,93.58213,94.34772
668,97.722885,93.560814,94.363754
669,97.718834,93.567184,94.36381
670,97.722885,93.56895,94.35298
671,97.68894,93.5589,94.3458
672,97.69078,93.557274,94.34471
673,97.64872,93.559746,94.35406
674,97.66357,93.615,94.33797
675,97.6521,93.57349,94.33797
676,97.667404,93.547386,94.380684
677,97.66235,93.54654,94.38103
678,97.69836,93.57135,94.389084
679,97.65253,93.61642,94.36795
680,97.62528,93.61642,94.37244
681,97.557465,93.61369,94.37264
682,97.53303,93.58821,94.40818
683,97.563065,93.58979,94.3646
684,97.54965,93.60276,94.36612
685,97.569496,93.602776,94.36617
686,97.58159,93.59139,94.362686
687,97.60738,93.594124,94.36197
688,97.63031,93.60773,94.34104
689,97.62723,93.60932,94.332016
690,97.62487,93.608955,94.331635
691,97.61986,93.60846,94.32477
692,97.62487,93.58131,94.30542
693,97.66245,93.57262,94.32502
694,97.64527,93.56491,94.31943
695,97.63857,93.55915,94.32502
696,97.63352,93.559456,94.287445
697,97.64813,93.5713,94.28529
698,97.65916,93.58557,94.315865
699,97.6423,93.57586,94.3164
700,97.66919,93.555275,94.29047
701,97.67571,93.56452,94.313896
702,97.688644,93.56726,94.34054
703,97.6796,93.55815,94.355576
704,97.70345,93.57903,94.33075
705,97.719246,93.552635,94.34722
706,97.70984,93.53695,94.341736
707,97.67581,93.539635,94.33527
708,97.64859,93.52418,94.31633
709,97.63075,93.54645,94.34069
710,97.67319,93.53457,94.3615
711,97.75064,93.552986,94.37299
712,97.73812,93.56464,94.40064
713,97.74891,93.60524,94.39208
714,97.783165,93.60025,94.38319
715,97.76598,93.59223,94.36848
716,97.76794,93.57956,94.39154
717,97.770096,93.60041,94.36848
718,97.76405,93.59465,94.38737
719,97.77365,93.58164,94.39206
720,97.73771,93.56863,94.39229
721,97.733925,93.57758,94.3943
722,97.63305,93.56467,94.41103
723,97.57991,93.56777,94.41371
724,97.58676,93.57283,94.4056
725,97.64208,93.594826,94.40323
726,97.613144,93.55202,94.39455
727,97.648155,93.58541,94.378105
728,97.65969,93.61575,94.3546
729,97.65925,93.585464,94.36664
730,97.63638,93.583466,94.34302
731,97.63448,93.61032,94.34817
732,97.66196,93.61156,94.34923
733,97.73333,93.610886,94.37272
734,97.728355,93.61404,94.3678
735,97.728355,93.610886,94.35716
736,97.75687,93.608665,94.38482
737,97.75167,93.62666,94.368576
738,97.79231,93.59436,94.352776
739,97.74335,93.62385,94.352776
740,97.73433,93.63025,94.32603
741,97.72274,93.59138,94.31885
742,97.75211,93.57809,94.34818
743,97.73837,93.577995,94.336655
744,97.71474,93.56217,94.348366
745,97.712776,93.55975,94.37448
746,97.716064,93.56023,94.36736
747,97.71001,93.55868,94.38698
748,97.725334,93.53484,94.38439
749,97.71865,93.53726,94.3876
750,97.70817,93.55199,94.37869
751,97.71112,93.52538,94.37549
752,97.71481,93.53673,94.38707
753,97.73263,93.53673,94.38707
754,97.6884,93.54944,94.37928
755,97.70654,93.56396,94.38438
756,97.71416,93.523575,94.38422
757,97.73288,93.55044,94.357475
758,97.69649,93.536964,94.334335
759,97.721794,93.57824,94.31079
760,97.69592,93.56433,94.3099
761,97.721855,93.54037,94.32606
762,97.732506,93.56423,94.320114
763,97.70788,93.550705,94.33403
764,97.691414,93.543396,94.33139
765,97.541466,93.58757,94.32055
766,97.531364,93.580376,94.338806
767,97.52227,93.59073,94.34044
768,97.493034,93.582115,94.32926
769,97.57006,93.61103,94.34088
770,97.5711,93.58385,94.33563
771,97.582596,93.585205,94.340034
772,97.627754,93.6061,94.35998
773,97.623955,93.60646,94.392975
774,97.623535,93.60626,94.38796
775,97.67181,93.6217,94.39239
776,97.71426,93.614494,94.413536
777,97.732574,93.60038,94.42605
778,97.770096,93.613174,94.41566
779,97.77008,93.59196,94.434006
780,97.75606,93.58902,94.43389
781,97.73214,93.59524,94.42122
782,97.71448,93.591194,94.43952
783,97.72812,93.60133,94.42459
784,97.70914,93.61736,94.41696
785,97.69632,93.61736,94.40492
786,97.689606,93.6238,94.38531
787,97.6801,93.6238,94.38453
788,97.66227,93.60672,94.40049
789,97.68854,93.6005,94.40049
790,97.69761,93.59138,94.41263
791,97.716545,93.60958,94.4058
792,97.718636,93.58835,94.41495
793,97.71414,93.588806,94.39649
794,97.69977,93.567444,94.41367
795,97.72273,93.57168,94.43476
796,97.72273,93.57013,94.40202
797,97.71959,93.544304,94.40464
798,97.7269,93.5459,94.39688
799,97.70794,93.56816,94.39378
800,97.701546,93.572845,94.39052
801,97.723854,93.576294,94.39349
802,97.75168,93.60514,94.402725
803,97.77026,93.62404,94.425
804,97.754395,93.61175,94.39548
805,97.74728,93.64903,94.40788
806,97.73431,93.655136,94.42043
807,97.72562,93.678024,94.4211
808,97.7277,93.633415,94.3957
809,97.71693,93.6563,94.41004
810,97.74584,93.67192,94.43207
811,97.7312,93.64891,94.435135
812,97.72238,93.64885,94.40921
813,97.73184,93.61939,94.407074
814,97.74712,93.61939,94.40666
815,97.77376,93.61423,94.46012
816,97.78995,93.654305,94.46009
817,97.66589,93.65935,94.44656
818,97.61507,93.67192,94.418335
819,97.61501,93.67433,94.41702
