,ROI_1,ROI_2,ROI_3
409,94.320946,92.53644,94.28359
410,94.319885,92.54913,94.2848
411,94.32683,92.5457,94.28779
412,94.329315,92.546814,94.29735
413,94.326,92.55285,94.2943
414,94.35057,92.57877,94.3241
415,94.35667,92.58005,94.31009
416,94.35016,92.593414,94.28985
417,94.34024,92.58163,94.28338
418,94.33438,92.583145,94.27932
419,94.32514,92.564514,94.26637
420,94.32199,92.58084,94.28579
421,94.322586,92.57797,94.288216
422,94.319595,92.564514,94.288185
423,94.311554,92.55928,94.26149
424,94.31188,92.57302,94.26149
425,94.3174,92.5844,94.29062
426,94.330734,92.58116,94.33586
427,94.34248,92.59317,94.34633
428,94.34834,92.59121,94.36725
429,94.34387,92.62018,94.362976
430,94.34711,92.619705,94.38641
431,94.34787,92.62021,94.36848
432,94.33849,92.61926,94.366325
433,94.33146,92.60123,94.3632
434,94.3203,92.5675,94.3294
435,94.322464,92.569595,94.34699
436,94.33145,92.56797,94.34576
437,94.32013,92.559044,94.341736
438,94.31601,92.5751,94.33481
439,94.31224,92.53638,94.31499
440,94.31287,92.52504,94.34269
441,94.312836,92.53175,94.3388
442,94.31624,92.53667,94.33983
443,94.312744,92.54966,94.33983
444,94.30217,92.54036,94.31995
445,94.29554,92.54601,94.31499
446,94.29645,92.55322,94.31616
447,94.29907,92.534134,94.31868
448,94.29793,92.540596,94.307724
449,94.29746,92.51849,94.31499
450,94.29932,92.52818,94.29784
451,94.29932,92.52818,94.29784
452,94.30744,92.53095,94.288605
453,94.31293,92.524155,94.31334
454,94.306885,92.52211,94.30201
455,94.31499,92.51989,94.31499
456,94.310745,92.53112,94.30311
457,94.303825,92.52742,94.28824
458,94.301346,92.54143,94.2876
459,94.30408,92.53902,94.29194
460,94.296616,92.50805,94.288315
461,94.28825,92.50231,94.28824
462,94.28828,92.502106,94.26261
463,94.29103,92.51463,94.288635
464,94.291435,92.50929,94.28824
465,94.293274,92.50902,94.28888
466,94.28884,92.517105,94.28836
467,94.295975,92.533905,94.31444
468,94.29678,92.51656,94.31511
469,94.30449,92.534386,94.34119
470,94.30731,92.53287,94.341156
471,94.304474,92.52321,94.34139
472,94.30899,92.534256,94.34161
473,94.31351,92.54027,94.341736
474,94.34173,92.56501,94.37198
475,94.3574,92.56259,94.38481
476,94.35434,92.54871,94.3772
477,94.34749,92.57036,94.37348
478,94.34578,92.57907,94.38091
479,94.34598,92.5778,94.36848
