,ROI_1,ROI_2,ROI_3
587,92.147385,88.2017,93.96188
588,92.13951,88.19884,93.966515
589,92.13492,88.195526,93.96767
590,92.13148,88.194305,93.94947
591,92.13455,88.188995,93.94247
592,92.13854,88.18907,93.943924
593,92.150345,88.19574,93.94001
594,92.15575,88.19687,93.9293
595,92.160576,88.18877,93.931465
596,92.168564,88.187584,93.93847
597,92.16486,88.17837,93.924576
598,92.168724,88.18527,93.92357
599,92.1626,88.18397,93.9155
600,92.15531,88.16276,93.93971
601,92.13056,88.13794,93.919586
602,92.13056,88.13794,93.919586
603,92.12107,88.12716,93.9122
604,92.10037,88.10806,93.88805
605,92.08875,88.1043,93.86468
606,92.08316,88.10599,93.868324
607,92.07551,88.09634,93.86054
608,92.07359,88.094795,93.86487
609,92.0722,88.090225,93.86032
610,92.07404,88.09016,93.86449
611,92.08281,88.09366,93.86629
612,92.085976,88.10364,93.870155
613,92.09157,88.11111,93.88359
614,92.09293,88.11023,93.893715
615,92.09127,88.10734,93.876884
616,92.08903,88.10257,93.88349
617,92.08397,88.098114,93.879745
618,92.08881,88.09968,93.8953
619,92.0862,88.096,93.896576
620,92.08776,88.09897,93.897316
621,92.08711,88.111824,93.90363
622,92.08898,88.11565,93.90991
623,92.079994,88.09989,93.90205
624,92.07866,88.1099,93.89974
625,92.0741,88.11494,93.88605
626,92.08026,88.10972,93.893326
627,92.090454,88.11698,93.91668
628,92.09575,88.10923,93.915924
629,92.10577,88.109634,93.91525
630,92.127846,88.14144,93.940125
631,92.1384,88.15191,93.960464
632,92.137535,88.15359,93.95745
633,92.13751,88.15775,93.972595
634,92.13599,88.16479,93.96895
635,92.12939,88.151085,93.97423
636,92.12182,88.14669,93.96795
637,92.12611,88.15222,93.97513
638,92.12704,88.161896,93.990616
639,92.12671,88.158775,94.00111
640,92.131096,88.16562,93.998886
641,92.14046,88.174576,93.999916
642,92.14208,88.18369,93.99874
643,92.14466,88.184166,94.0079
644,92.14626,88.17367,93.99458
645,92.14655,88.15234,93.98763
646,92.15292,88.14787,93.989586
647,92.15865,88.14548,93.97767
648,92.16494,88.13501,93.97374
649,92.16965,88.13623,93.96925
650,92.16464,88.13447,93.967476
651,92.157646,88.12697,93.95328
652,92.15559,88.12135,93.95287
653,92.14489,88.11679,93.936195
654,92.14183,88.1226,93.939285
655,92.14617,88.118195,93.94027
656,92.14687,88.12114,93.93769
657,92.146774,88.12345,93.95429
658,92.14257,88.120026,93.954765
659,92.15337,88.127045,93.96603
660,92.137314,88.116356,93.95187
661,92.130775,88.10862,93.95049
662,92.121315,88.088745,93.94115
663,92.1141,88.08006,93.92843
664,92.11872,88.08028,93.926125
665,92.11877,88.07669,93.92697
666,92.125206,88.09119,93.92684
667,92.12635,88.09933,93.93142
668,92.12013,88.1016,93.92509
669,92.11427,88.113434,93.91197
670,92.10572,88.10554,93.90956
671,92.10055,88.10885,93.913605
672,92.08975,88.10779,93.89584
673,92.07693,88.10073,93.884735
674,92.067726,88.09325,93.87823
675,92.06847,88.101685,93.87606
676,92.07447,88.09743,93.88113
677,92.069466,88.09484,93.87428
678,92.06379,88.09081,93.86513
679,92.05373,88.073105,93.85239
680,92.063805,88.0742,93.85346
681,92.07705,88.07385,93.87916
682,92.07938,88.06506,93.871864
683,92.086426,88.053,93.88028
684,92.08509,88.04339,93.87348
685,92.07629,88.041855,93.85678
686,92.08038,88.04285,93.86412
687,92.07813,88.04672,93.86346
688,92.08317,88.0494,93.87332
